product_id,startup_id,sector,product_name,ai_technology,revenue_inr,launch_year
1751,887,EdTech,EduAI Platform,Predictive Analytics,34523987.0,2025
1752,888,Healthcare,CareAI,Computer Vision,41961629.0,2018
1753,888,Healthcare,CareAI,Recommendation System,9794492.0,2023
1754,889,Retail,StoreAI,Computer Vision,28650572.0,2018
1755,889,Retail,SalesPredict,NLP,16124483.0,2019
1756,890,Logistics,RouteAI,Robotics,36653289.0,2025
1757,890,Logistics,FleetPredict,Predictive Analytics,10823860.0,2025
1758,890,Logistics,RouteAI,Predictive Analytics,27274935.0,2021
1759,891,Healthcare,CareAI,Predictive Analytics,16610240.0,2020
1760,892,Agriculture,SmartIrrigation,Predictive Analytics,45462069.0,2020
1761,892,Agriculture,SmartIrrigation,Robotics,6708841.0,2020
1762,892,Agriculture,FarmSense,Robotics,27752342.0,2022
1763,893,AI SaaS,ChatBotPro,Predictive Analytics,16883690.0,2018
1764,894,Agriculture,SmartIrrigation,NLP,23519469.0,2021
1765,895,Logistics,FleetPredict,Predictive Analytics,49067934.0,2023
1766,896,EdTech,TutorBot,Computer Vision,46026772.0,2025
1767,897,FinTech,FinPredict,Predictive Analytics,18282785.0,2018
1768,897,FinTech,CreditSense,Predictive Analytics,34067373.0,2020
1769,898,Healthcare,DiagnosePro,Recommendation System,26133541.0,2019
1770,898,Healthcare,DiagnosePro,NLP,14394081.0,2021
1771,899,EdTech,TestPrep AI,Computer Vision,20288693.0,2024
1772,899,EdTech,StudyAI,Computer Vision,37821613.0,2023
1773,900,AI SaaS,VisionAI,Computer Vision,4192396.0,2020
1774,901,EdTech,TutorBot,Predictive Analytics,8524487.0,2020
1775,901,EdTech,EduAI Platform,Computer Vision,16176623.0,2025
1776,901,EdTech,TestPrep AI,Predictive Analytics,18889771.0,2025
1777,902,Retail,RetailBot,Recommendation System,23745601.0,2023
1778,902,Retail,StoreAI,Robotics,44666010.0,2017
1779,902,Retail,SmartShop,Recommendation System,26467048.0,2022
1780,903,AI SaaS,NLP Suite,NLP,30877042.0,2023
1781,903,AI SaaS,NLP Suite,Predictive Analytics,16594003.0,2015
1782,903,AI SaaS,ChatBotPro,Computer Vision,14421397.0,2023
1783,904,Healthcare,CareAI,Computer Vision,3822756.0,2024
1784,904,Healthcare,CareAI,Robotics,19405601.0,2025
1785,904,Healthcare,MediBot,Robotics,13957696.0,2021
1786,905,Retail,InventoryAI,NLP,48350713.0,2024
1787,906,FinTech,PayAI,Recommendation System,44812884.0,2024
1788,906,FinTech,FinPredict,Computer Vision,39753544.0,2024
1789,906,FinTech,CreditSense,Recommendation System,17554542.0,2019
1790,907,Retail,RetailBot,Computer Vision,14341769.0,2018
1791,907,Retail,RetailBot,Robotics,28130518.0,2022
1792,907,Retail,RetailBot,Computer Vision,25390281.0,2021
1793,908,FinTech,FinPredict,Computer Vision,35118729.0,2018
1794,909,Retail,InventoryAI,Computer Vision,33740495.0,2018
1795,909,Retail,InventoryAI,Computer Vision,30979983.0,2020
1796,910,EdTech,LearnSmart,NLP,26853196.0,2018
1797,910,EdTech,StudyAI,Recommendation System,14263304.0,2024
1798,910,EdTech,EduAI Platform,Robotics,30794145.0,2021
1799,911,Agriculture,FieldBot,Robotics,10200881.0,2023
1800,912,EdTech,LearnSmart,NLP,34567766.0,2025
1801,912,EdTech,TestPrep AI,NLP,32359645.0,2023
1802,913,AI SaaS,VisionAI,NLP,40100233.0,2021
1803,913,AI SaaS,VisionAI,Robotics,43668137.0,2024
1804,913,AI SaaS,ChatBotPro,NLP,19869245.0,2020
1805,914,FinTech,LoanBot,Recommendation System,45200106.0,2022
1806,914,FinTech,WalletAI,Robotics,28495112.0,2024
1807,914,FinTech,PayAI,Predictive Analytics,17816769.0,2021
1808,915,Logistics,DeliveryBot,Predictive Analytics,5037179.0,2024
1809,915,Logistics,RouteAI,Computer Vision,22109581.0,2023
1810,916,Retail,SalesPredict,NLP,20246597.0,2021
1811,917,FinTech,WalletAI,Recommendation System,12675932.0,2025
1812,917,FinTech,CreditSense,Robotics,13544934.0,2022
1813,917,FinTech,PayAI,NLP,39018318.0,2024
1814,918,EdTech,LearnSmart,Computer Vision,16135017.0,2021
1815,918,EdTech,StudyAI,Predictive Analytics,24765254.0,2024
1816,919,Logistics,FleetPredict,Robotics,44670282.0,2015
1817,919,Logistics,SmartLogistics,Robotics,36043980.0,2024
1818,919,Logistics,RouteAI,Robotics,15373496.0,2023
1819,920,Agriculture,FieldBot,NLP,33339154.0,2025
1820,921,Healthcare,HealthAI,Recommendation System,46162241.0,2018
1821,921,Healthcare,MediBot,Recommendation System,4113762.0,2018
1822,922,Retail,InventoryAI,NLP,27563329.0,2024
1823,922,Retail,SalesPredict,Robotics,8377503.0,2024
1824,923,Agriculture,CropAI,Computer Vision,32755314.0,2021
1825,923,Agriculture,AgroPredict,Predictive Analytics,6268438.0,2019
1826,923,Agriculture,CropAI,NLP,1625677.0,2024
1827,924,Agriculture,FieldBot,Recommendation System,14855004.0,2018
1828,925,EdTech,StudyAI,Computer Vision,29324262.0,2023
1829,925,EdTech,TestPrep AI,Robotics,17791824.0,2020
1830,926,EdTech,EduAI Platform,Computer Vision,49431892.0,2025
1831,926,EdTech,TutorBot,Recommendation System,37600529.0,2023
1832,926,EdTech,StudyAI,Recommendation System,1715033.0,2023
1833,927,Retail,SmartShop,Recommendation System,29718599.0,2022
1834,927,Retail,SalesPredict,Robotics,3977001.0,2020
1835,928,Retail,RetailBot,Robotics,24082405.0,2018
1836,928,Retail,SmartShop,NLP,39759368.0,2020
1837,929,Retail,SmartShop,NLP,42893620.0,2020
1838,929,Retail,InventoryAI,Recommendation System,2828787.0,2020
1839,930,FinTech,FinPredict,Robotics,24770831.0,2022
1840,930,FinTech,WalletAI,NLP,10844811.0,2025
1841,930,FinTech,CreditSense,Computer Vision,32840559.0,2025
1842,931,EdTech,TutorBot,Robotics,2625850.0,2024
1843,932,Healthcare,MediBot,NLP,47304311.0,2019
1844,933,Agriculture,SmartIrrigation,Robotics,20618441.0,2017
1845,934,Retail,SalesPredict,Predictive Analytics,10168983.0,2023
1846,935,AI SaaS,VoiceAI,NLP,35609865.0,2025
1847,935,AI SaaS,VisionAI,Recommendation System,721623.0,2021
1848,936,AI SaaS,VisionAI,Predictive Analytics,40029933.0,2019
1849,936,AI SaaS,VoiceAI,NLP,8519478.0,2023
1850,937,AI SaaS,ChatBotPro,Computer Vision,11056078.0,2024
1851,937,AI SaaS,CustomerAI,NLP,7822232.0,2023
1852,937,AI SaaS,VisionAI,NLP,18455151.0,2025
1853,938,AI SaaS,ChatBotPro,Robotics,19336120.0,2023
1854,938,AI SaaS,CustomerAI,Predictive Analytics,18927403.0,2021
1855,938,AI SaaS,NLP Suite,Predictive Analytics,17475538.0,2023
1856,939,Agriculture,FarmSense,NLP,44598097.0,2018
1857,939,Agriculture,CropAI,Computer Vision,23832148.0,2022
1858,939,Agriculture,FarmSense,NLP,34184658.0,2020
1859,940,Logistics,CargoAI,NLP,47165896.0,2023
1860,940,Logistics,RouteAI,Recommendation System,17238022.0,2018
1861,941,Agriculture,FarmSense,Recommendation System,35576018.0,2020
1862,942,Healthcare,VitalSense,Recommendation System,9035685.0,2023
1863,942,Healthcare,MediBot,Robotics,36540856.0,2014
1864,943,AI SaaS,VoiceAI,Recommendation System,39170829.0,2025
1865,944,EdTech,TutorBot,Robotics,37968195.0,2019
1866,944,EdTech,LearnSmart,Predictive Analytics,12737229.0,2020
1867,944,EdTech,TestPrep AI,Robotics,19610959.0,2025
1868,945,FinTech,PayAI,Predictive Analytics,32231563.0,2022
1869,945,FinTech,LoanBot,Computer Vision,15458530.0,2025
1870,945,FinTech,FinPredict,Recommendation System,17544085.0,2020
1871,946,FinTech,LoanBot,Robotics,37632890.0,2023
1872,947,AI SaaS,VoiceAI,Robotics,30096476.0,2025
1873,947,AI SaaS,VoiceAI,Robotics,7438728.0,2021
1874,948,Healthcare,HealthAI,Computer Vision,44164551.0,2020
1875,948,Healthcare,MediBot,Robotics,16472857.0,2025
1876,948,Healthcare,CareAI,Robotics,45484058.0,2021
1877,949,FinTech,CreditSense,Robotics,30992595.0,2016
1878,949,FinTech,CreditSense,Recommendation System,33746836.0,2016
1879,949,FinTech,LoanBot,Computer Vision,18448970.0,2018
1880,950,Retail,SalesPredict,Computer Vision,47787402.0,2023
1881,951,Retail,RetailBot,Recommendation System,24615420.0,2016
1882,952,EdTech,LearnSmart,Predictive Analytics,37546863.0,2024
1883,953,FinTech,FinPredict,Predictive Analytics,1712183.0,2016
1884,953,FinTech,WalletAI,Predictive Analytics,43651856.0,2022
1885,953,FinTech,CreditSense,Computer Vision,37787262.0,2015
1886,954,FinTech,LoanBot,Predictive Analytics,3467875.0,2020
1887,955,EdTech,TutorBot,Robotics,36197667.0,2023
1888,955,EdTech,LearnSmart,NLP,20880739.0,2025
1889,955,EdTech,StudyAI,Recommendation System,5303314.0,2022
1890,956,Logistics,FleetPredict,Robotics,14027866.0,2020
1891,956,Logistics,RouteAI,Computer Vision,10269707.0,2021
1892,957,AI SaaS,VoiceAI,NLP,27103193.0,2024
1893,957,AI SaaS,VisionAI,Robotics,40673658.0,2024
1894,957,AI SaaS,CustomerAI,NLP,11827879.0,2018
1895,958,Logistics,RouteAI,Predictive Analytics,49663603.0,2022
1896,958,Logistics,CargoAI,Recommendation System,38192922.0,2023
1897,958,Logistics,CargoAI,Predictive Analytics,6756507.0,2022
1898,959,EdTech,LearnSmart,Predictive Analytics,20371675.0,2024
1899,960,Healthcare,DiagnosePro,Predictive Analytics,13781225.0,2017
1900,960,Healthcare,MediBot,NLP,1347931.0,2017
1901,961,Logistics,FleetPredict,Predictive Analytics,28625008.0,2022
1902,961,Logistics,SmartLogistics,Computer Vision,6062014.0,2022
1903,961,Logistics,SmartLogistics,Predictive Analytics,49750390.0,2023
1904,962,Logistics,SmartLogistics,Robotics,5093321.0,2019
1905,962,Logistics,DeliveryBot,Computer Vision,37862946.0,2017
1906,962,Logistics,CargoAI,NLP,3314602.0,2024
1907,963,Logistics,CargoAI,Robotics,32665297.0,2022
1908,963,Logistics,DeliveryBot,Recommendation System,37041809.0,2023
1909,963,Logistics,DeliveryBot,Robotics,17840575.0,2020
1910,964,Retail,InventoryAI,NLP,20551032.0,2020
1911,965,EdTech,TutorBot,Predictive Analytics,40092732.0,2023
1912,965,EdTech,EduAI Platform,NLP,34210250.0,2024
1913,966,AI SaaS,ChatBotPro,Predictive Analytics,5080239.0,2023
1914,967,FinTech,FinPredict,Computer Vision,11678134.0,2025
1915,967,FinTech,PayAI,NLP,10719656.0,2025
1916,967,FinTech,WalletAI,Predictive Analytics,3283785.0,2024
1917,968,Agriculture,AgroPredict,Computer Vision,13238846.0,2022
1918,968,Agriculture,FarmSense,Recommendation System,33684807.0,2017
1919,969,EdTech,EduAI Platform,NLP,32996774.0,2023
1920,969,EdTech,LearnSmart,Robotics,10202781.0,2019
1921,969,EdTech,EduAI Platform,NLP,24350625.0,2025
1922,970,Retail,SmartShop,Recommendation System,49585589.0,2021
1923,970,Retail,RetailBot,Recommendation System,8584386.0,2021
1924,970,Retail,SalesPredict,Recommendation System,40576789.0,2020
1925,971,Agriculture,FarmSense,NLP,26464709.0,2020
1926,971,Agriculture,AgroPredict,Robotics,16094343.0,2022
1927,971,Agriculture,FarmSense,Predictive Analytics,5659150.0,2024
1928,972,Agriculture,AgroPredict,Predictive Analytics,4576024.0,2023
1929,973,FinTech,LoanBot,Robotics,1778207.0,2023
1930,973,FinTech,PayAI,Robotics,24802684.0,2016
1931,973,FinTech,WalletAI,NLP,15417152.0,2022
1932,974,Healthcare,CareAI,Robotics,41737894.0,2025
1933,975,EdTech,StudyAI,Predictive Analytics,15891083.0,2020
1934,976,FinTech,LoanBot,NLP,23298735.0,2019
1935,976,FinTech,CreditSense,Predictive Analytics,46538964.0,2024
1936,977,Logistics,RouteAI,Computer Vision,9392670.0,2025
1937,978,AI SaaS,NLP Suite,Recommendation System,13559492.0,2022
1938,979,EdTech,StudyAI,NLP,40165248.0,2024
1939,979,EdTech,TutorBot,NLP,20418939.0,2025
1940,979,EdTech,TestPrep AI,Predictive Analytics,29056676.0,2017
1941,980,AI SaaS,NLP Suite,Recommendation System,49147464.0,2018
1942,980,AI SaaS,ChatBotPro,Predictive Analytics,43778104.0,2022
1943,981,Retail,InventoryAI,Recommendation System,49641681.0,2025
1944,982,EdTech,EduAI Platform,Recommendation System,34066505.0,2016
1945,983,Retail,InventoryAI,NLP,4670377.0,2017
1946,984,Logistics,DeliveryBot,Robotics,32709967.0,2016
1947,985,FinTech,PayAI,NLP,4245979.0,2022
1948,986,Healthcare,CareAI,Recommendation System,41438214.0,2020
1949,987,AI SaaS,VisionAI,Computer Vision,30470394.0,2024
1950,987,AI SaaS,ChatBotPro,NLP,8563942.0,2023
1951,987,AI SaaS,VisionAI,Robotics,13098704.0,2023
1952,988,Agriculture,SmartIrrigation,Predictive Analytics,29087734.0,2021
1953,989,Agriculture,SmartIrrigation,Recommendation System,42535515.0,2024
1954,989,Agriculture,FieldBot,Recommendation System,7517354.0,2024
1955,990,Agriculture,FarmSense,Computer Vision,47719544.0,2022
1956,991,Retail,SalesPredict,Robotics,46386015.0,2024
1957,991,Retail,SmartShop,Computer Vision,6521984.0,2022
1958,991,Retail,InventoryAI,Robotics,27087742.0,2022
1959,992,Healthcare,HealthAI,Recommendation System,34939483.0,2017
1960,992,Healthcare,VitalSense,Recommendation System,18793293.0,2019
1961,993,Retail,InventoryAI,Computer Vision,22935037.0,2025
1962,994,Agriculture,CropAI,Robotics,22384536.0,2024
1963,994,Agriculture,FarmSense,Computer Vision,30220789.0,2024
1964,995,AI SaaS,NLP Suite,Recommendation System,19147372.0,2018
1965,996,AI SaaS,VoiceAI,NLP,5221373.0,2023
1966,997,Healthcare,VitalSense,Robotics,15994695.0,2024
1967,997,Healthcare,VitalSense,Predictive Analytics,18493700.0,2021
1968,997,Healthcare,VitalSense,Predictive Analytics,4956265.0,2022
1969,998,EdTech,TutorBot,Robotics,39095987.0,2025
1970,999,EdTech,EduAI Platform,Recommendation System,32465547.0,2018
1971,999,EdTech,EduAI Platform,Robotics,10228638.0,2020
1972,1000,EdTech,TestPrep AI,Computer Vision,9794542.0,2022
1973,1000,EdTech,StudyAI,Predictive Analytics,16929044.0,2025
